id_num,"from_date","to_date","name","ev_desc","isBigEvent","isAllDay"
1735,"2014-11-16 10:00:00","2014-11-16 17:00:00","Communion Worship","","",""
1736,"2014-11-16 11:15:00","1969-12-31 17:00:00","Fall Work Party","","",""
1737,"2014-11-16 11:30:00","1969-12-31 17:00:00","Practice Youth Service","","",""
1738,"2014-11-16 18:30:00","1969-12-31 17:00:00","Discussion Group","","",""
1739,"2014-11-19 16:00:00","1969-12-31 17:00:00","Bible Study","","",""
1740,"2014-11-19 18:00:00","1969-12-31 17:00:00","SCSA","","",""
1741,"2014-11-19 18:00:00","1969-12-31 17:00:00","Practice Youth Service","","",""
1742,"2014-11-19 19:00:00","1969-12-31 17:00:00","AA","","",""
1743,"2014-11-20 18:45:00","1969-12-31 17:00:00","Bells","","",""
1744,"2014-11-20 19:30:00","1969-12-31 17:00:00","Chancel Choir","","",""
1745,"2014-11-21 19:00:00","1969-12-31 17:00:00","Free Movie Night","","",""
1746,"2014-11-22 13:00:00","2014-11-22 16:00:00","Rock Club Workshop","","",""
1747,"2014-11-22 12:00:00","1969-12-31 17:00:00","Practice Youth Service","","",""
1748,"2014-11-22 18:00:00","1969-12-31 17:00:00","Practice Youth Service","","",""
1749,"2014-11-22 19:00:00","1969-12-31 17:00:00","AA","","",""
1750,"2014-11-23 00:01:00","2014-11-23 23:59:00","Christ the King Sunday","","Y","Y"
1751,"2014-11-23 10:00:00","1969-12-31 17:00:00","Worship Service Youth Service - Souper Bowl Luncheon","","",""
1752,"2014-11-30 00:01:00","2014-11-30 23:59:00","1st Sunday of Advent","","","Y"
1753,"2014-11-25 09:00:00","1969-12-31 17:00:00","Quilting","","",""
1754,"2014-11-25 19:30:00","1969-12-31 17:00:00","Bible Study","","",""
1755,"2014-11-26 16:00:00","1969-12-31 17:00:00","Bible Study","","",""
1756,"2014-11-26 19:00:00","1969-12-31 17:00:00","AA","","",""
1757,"2014-11-26 19:00:00","1969-12-31 17:00:00","Thanksgiving Eve Service","","",""
1758,"2014-11-27 00:01:00","2014-11-27 23:59:00","Thanksgiving Day","","Y","Y"
1759,"2014-11-29 19:00:00","1969-12-31 17:00:00","AA","","",""
